EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,SELL_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,SELL_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,SELL_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,SELL_BO_MIN_MARGIN_PER,BUY_BO_SL_RANGE_MAX_PERC,SELL_BO_SL_RANGE_MAX_PERC,BUY_BO_SL_RANGE_MIN_PERC,SELL_BO_SL_MIN_RANGE,BUY_BO_PROFIT_RANGE_MAX_PERC,SELL_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,SELL_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE
NSE,D,48918,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24300-PE,NIFTY 02 SEP 24300 PUT,OP,NA,75,########,24300,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48919,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24350-CE,NIFTY 02 SEP 24350 CALL,OP,NA,75,########,24350,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48924,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24350-PE,NIFTY 02 SEP 24350 PUT,OP,NA,75,########,24350,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48925,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24400-CE,NIFTY 02 SEP 24400 CALL,OP,NA,75,########,24400,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48926,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24400-PE,NIFTY 02 SEP 24400 PUT,OP,NA,75,########,24400,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48927,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24450-CE,NIFTY 02 SEP 24450 CALL,OP,NA,75,########,24450,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48928,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24450-PE,NIFTY 02 SEP 24450 PUT,OP,NA,75,########,24450,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48929,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24500-CE,NIFTY 02 SEP 24500 CALL,OP,NA,75,########,24500,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48930,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24500-PE,NIFTY 02 SEP 24500 PUT,OP,NA,75,########,24500,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48933,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24550-CE,NIFTY 02 SEP 24550 CALL,OP,NA,75,########,24550,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48934,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24550-PE,NIFTY 02 SEP 24550 PUT,OP,NA,75,########,24550,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48935,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24600-CE,NIFTY 02 SEP 24600 CALL,OP,NA,75,########,24600,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48936,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24600-PE,NIFTY 02 SEP 24600 PUT,OP,NA,75,########,24600,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48937,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24650-CE,NIFTY 02 SEP 24650 CALL,OP,NA,75,########,24650,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48938,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24650-PE,NIFTY 02 SEP 24650 PUT,OP,NA,75,########,24650,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48939,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24700-CE,NIFTY 02 SEP 24700 CALL,OP,NA,75,########,24700,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48940,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24700-PE,NIFTY 02 SEP 24700 PUT,OP,NA,75,########,24700,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48941,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24750-CE,NIFTY 02 SEP 24750 CALL,OP,NA,75,########,24750,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48944,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24750-PE,NIFTY 02 SEP 24750 PUT,OP,NA,75,########,24750,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48945,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24800-CE,NIFTY 02 SEP 24800 CALL,OP,NA,75,########,24800,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48946,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24800-PE,NIFTY 02 SEP 24800 PUT,OP,NA,75,########,24800,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48947,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24850-CE,NIFTY 02 SEP 24850 CALL,OP,NA,75,########,24850,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48948,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24850-PE,NIFTY 02 SEP 24850 PUT,OP,NA,75,########,24850,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48949,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24900-CE,NIFTY 02 SEP 24900 CALL,OP,NA,75,########,24900,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48950,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24900-PE,NIFTY 02 SEP 24900 PUT,OP,NA,75,########,24900,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48951,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24950-CE,NIFTY 02 SEP 24950 CALL,OP,NA,75,########,24950,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48952,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-24950-PE,NIFTY 02 SEP 24950 PUT,OP,NA,75,########,24950,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48953,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25000-CE,NIFTY 02 SEP 25000 CALL,OP,NA,75,########,25000,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48954,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25000-PE,NIFTY 02 SEP 25000 PUT,OP,NA,75,########,25000,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48955,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25050-CE,NIFTY 02 SEP 25050 CALL,OP,NA,75,########,25050,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48956,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25050-PE,NIFTY 02 SEP 25050 PUT,OP,NA,75,########,25050,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48957,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25100-CE,NIFTY 02 SEP 25100 CALL,OP,NA,75,########,25100,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48958,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25100-PE,NIFTY 02 SEP 25100 PUT,OP,NA,75,########,25100,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48959,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25150-CE,NIFTY 02 SEP 25150 CALL,OP,NA,75,########,25150,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48964,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25150-PE,NIFTY 02 SEP 25150 PUT,OP,NA,75,########,25150,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48965,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25200-CE,NIFTY 02 SEP 25200 CALL,OP,NA,75,########,25200,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48966,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25200-PE,NIFTY 02 SEP 25200 PUT,OP,NA,75,########,25200,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48967,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25250-CE,NIFTY 02 SEP 25250 CALL,OP,NA,75,########,25250,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48970,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25250-PE,NIFTY 02 SEP 25250 PUT,OP,NA,75,########,25250,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48971,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25300-CE,NIFTY 02 SEP 25300 CALL,OP,NA,75,########,25300,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48972,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25300-PE,NIFTY 02 SEP 25300 PUT,OP,NA,75,########,25300,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48973,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25350-CE,NIFTY 02 SEP 25350 CALL,OP,NA,75,########,25350,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48974,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25350-PE,NIFTY 02 SEP 25350 PUT,OP,NA,75,########,25350,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48975,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25400-CE,NIFTY 02 SEP 25400 CALL,OP,NA,75,########,25400,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48976,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25400-PE,NIFTY 02 SEP 25400 PUT,OP,NA,75,########,25400,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48977,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25450-CE,NIFTY 02 SEP 25450 CALL,OP,NA,75,########,25450,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48978,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25450-PE,NIFTY 02 SEP 25450 PUT,OP,NA,75,########,25450,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48979,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25500-CE,NIFTY 02 SEP 25500 CALL,OP,NA,75,########,25500,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48980,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25500-PE,NIFTY 02 SEP 25500 PUT,OP,NA,75,########,25500,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48981,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25550-CE,NIFTY 02 SEP 25550 CALL,OP,NA,75,########,25550,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48982,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25550-PE,NIFTY 02 SEP 25550 PUT,OP,NA,75,########,25550,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48983,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25600-CE,NIFTY 02 SEP 25600 CALL,OP,NA,75,########,25600,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48984,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25600-PE,NIFTY 02 SEP 25600 PUT,OP,NA,75,########,25600,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48985,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25650-CE,NIFTY 02 SEP 25650 CALL,OP,NA,75,########,25650,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48986,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25650-PE,NIFTY 02 SEP 25650 PUT,OP,NA,75,########,25650,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48987,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25700-CE,NIFTY 02 SEP 25700 CALL,OP,NA,75,########,25700,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48988,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25700-PE,NIFTY 02 SEP 25700 PUT,OP,NA,75,########,25700,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48989,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25750-CE,NIFTY 02 SEP 25750 CALL,OP,NA,75,########,25750,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48990,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25750-PE,NIFTY 02 SEP 25750 PUT,OP,NA,75,########,25750,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48991,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25800-CE,NIFTY 02 SEP 25800 CALL,OP,NA,75,########,25800,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48992,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25800-PE,NIFTY 02 SEP 25800 PUT,OP,NA,75,########,25800,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48993,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25850-CE,NIFTY 02 SEP 25850 CALL,OP,NA,75,########,25850,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48994,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25850-PE,NIFTY 02 SEP 25850 PUT,OP,NA,75,########,25850,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48997,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25900-CE,NIFTY 02 SEP 25900 CALL,OP,NA,75,########,25900,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48998,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25900-PE,NIFTY 02 SEP 25900 PUT,OP,NA,75,########,25900,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,48999,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25950-CE,NIFTY 02 SEP 25950 CALL,OP,NA,75,########,25950,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49000,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-25950-PE,NIFTY 02 SEP 25950 PUT,OP,NA,75,########,25950,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49001,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26000-CE,NIFTY 02 SEP 26000 CALL,OP,NA,75,########,26000,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49002,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26000-PE,NIFTY 02 SEP 26000 PUT,OP,NA,75,########,26000,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49005,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26050-CE,NIFTY 02 SEP 26050 CALL,OP,NA,75,########,26050,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49006,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26050-PE,NIFTY 02 SEP 26050 PUT,OP,NA,75,########,26050,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49007,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26100-CE,NIFTY 02 SEP 26100 CALL,OP,NA,75,########,26100,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49008,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26100-PE,NIFTY 02 SEP 26100 PUT,OP,NA,75,########,26100,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49009,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26150-CE,NIFTY 02 SEP 26150 CALL,OP,NA,75,########,26150,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49010,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26150-PE,NIFTY 02 SEP 26150 PUT,OP,NA,75,########,26150,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49011,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26200-CE,NIFTY 02 SEP 26200 CALL,OP,NA,75,########,26200,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49012,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26200-PE,NIFTY 02 SEP 26200 PUT,OP,NA,75,########,26200,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49013,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26250-CE,NIFTY 02 SEP 26250 CALL,OP,NA,75,########,26250,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49014,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26250-PE,NIFTY 02 SEP 26250 PUT,OP,NA,75,########,26250,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49015,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26300-CE,NIFTY 02 SEP 26300 CALL,OP,NA,75,########,26300,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49016,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26300-PE,NIFTY 02 SEP 26300 PUT,OP,NA,75,########,26300,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49017,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26350-CE,NIFTY 02 SEP 26350 CALL,OP,NA,75,########,26350,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49018,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26350-PE,NIFTY 02 SEP 26350 PUT,OP,NA,75,########,26350,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49019,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26400-CE,NIFTY 02 SEP 26400 CALL,OP,NA,75,########,26400,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49020,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26400-PE,NIFTY 02 SEP 26400 PUT,OP,NA,75,########,26400,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49021,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26450-CE,NIFTY 02 SEP 26450 CALL,OP,NA,75,########,26450,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49022,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26450-PE,NIFTY 02 SEP 26450 PUT,OP,NA,75,########,26450,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49023,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26500-CE,NIFTY 02 SEP 26500 CALL,OP,NA,75,########,26500,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49024,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26500-PE,NIFTY 02 SEP 26500 PUT,OP,NA,75,########,26500,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49025,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26550-CE,NIFTY 02 SEP 26550 CALL,OP,NA,75,########,26550,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49026,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26550-PE,NIFTY 02 SEP 26550 PUT,OP,NA,75,########,26550,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49027,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26600-CE,NIFTY 02 SEP 26600 CALL,OP,NA,75,########,26600,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49028,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26600-PE,NIFTY 02 SEP 26600 PUT,OP,NA,75,########,26600,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49029,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26650-CE,NIFTY 02 SEP 26650 CALL,OP,NA,75,########,26650,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49030,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26650-PE,NIFTY 02 SEP 26650 PUT,OP,NA,75,########,26650,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49033,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26700-CE,NIFTY 02 SEP 26700 CALL,OP,NA,75,########,26700,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49034,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26700-PE,NIFTY 02 SEP 26700 PUT,OP,NA,75,########,26700,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49035,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26750-CE,NIFTY 02 SEP 26750 CALL,OP,NA,75,########,26750,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49036,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26750-PE,NIFTY 02 SEP 26750 PUT,OP,NA,75,########,26750,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49037,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26800-CE,NIFTY 02 SEP 26800 CALL,OP,NA,75,########,26800,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49038,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26800-PE,NIFTY 02 SEP 26800 PUT,OP,NA,75,########,26800,PE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,49039,NA,OPTIDX,26000,NIFTY,NIFTY-Sep2025-26850-CE,NIFTY 02 SEP 26850 CALL,OP,NA,75,########,26850,CE,5,W,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
